date,A,AMZN,CAT,GDP,MSFT,NFLX,TSLA,XOM
2014-05-06,38.384143644288,297.38,92.05362651442,23.5,35.511082639706,46.598571428571425,207.28,90.417272540227
2014-05-07,38.398098977371,292.71,92.71830563145,24.08,35.842919433446,45.79142857142857,201.35,90.804762555983
2014-05-08,38.586495973989,288.32,93.001902054715,23.47,36.038384942088,45.95142857142857,178.59,90.109041845875
2014-05-09,38.649294972861,292.24,93.10825071344,23.14,35.947470752022,46.93571428571428,182.26,90.390852766425
2014-05-12,39.361016960085,302.86,94.118562971324,22.98,36.338401769305,49.349999999999994,184.67,90.639106211983
2014-05-13,39.654078954824,304.64,94.960489852894,24.11,37.002075356786,49.591428571428565,190.16,90.754366740277
2014-05-14,38.970267633766,297.62,94.411021782817,24.36,36.837296198838,50.26857142857143,190.62,90.692303378888
2014-05-15,38.021304984135,295.19,93.046213995851,24.09,36.25141474836,49.169999999999995,188.59,89.353508011774
2014-05-16,38.398098977371,297.7,93.967902371464,24.79,36.461965894626,49.98285714285714,191.56,89.318043233837
2014-05-19,38.356232978122,296.755,93.400709524933,25.81,36.388730713316,52.07142857142857,196.09,89.433303762132
2014-05-20,37.895706986389,301.19,90.006414833971,24.98,36.32464992967,53.09571428571429,195.3,89.255979872448
2014-05-21,38.370188311205,305.01,91.176250079942,25.35,36.937994573139,55.8,199.45,90.461782322299
2014-05-22,38.753959970983,304.91,91.353497844483,25.59,36.709134631546,55.97142857142857,204.88,89.991874014636
2014-05-23,39.200530629633,312.24,92.195424726053,25.34,36.727443426874,57.47857142857143,207.3,89.832282513921
2014-05-27,39.270307295047,310.82,91.885241138106,27.4,36.79152421052,56.97285714285714,211.56,89.867747291857
2014-05-28,39.849453617984,310.16,91.202837244623,27.8,36.626745052573,57.32,210.24,89.601761457331
2014-05-29,39.744788619863,313.78,91.81434203229,28.9,36.928840175476,59.31428571428571,210.24,89.7879515415
2014-05-30,39.73083328678,312.55,90.600194845183,29.0,37.478104035299,59.69,207.77,89.131853149669
2014-06-02,39.695944954073,308.84,91.956140243923,27.43,37.340788070343,60.294285714285714,204.7,88.608747675101
2014-06-03,39.926207949939,307.19,92.603094584498,28.2,36.883068187157,59.65285714285714,204.94,89.00772642689
2014-06-04,40.086694280392,306.78,92.443571596411,28.39,36.910531380148,60.458571428571425,203.99,88.697409619943
2014-06-05,40.889125932654,323.57,94.79210447658,28.15,37.72527277222,61.19285714285714,206.9,89.149585538637
2014-06-06,41.175210260851,329.67,95.873315840281,28.19,37.972441509141,61.44714285714285,208.171,90.080535959478
2014-06-09,41.363607257469,327.5,96.378471969223,27.79,37.780199158202,60.44142857142857,205.31,90.009606403605
2014-06-10,41.091478262354,332.41,96.874765709938,27.99,37.633728795583,61.184285714285714,202.3,89.956409236699
2014-06-11,41.105433595437,335.2,96.325297639861,27.75,37.40486885399,61.42857142857142,204.47,90.390852766425
2014-06-12,40.749572601825,325.91,94.517370441542,28.81,37.148545719405,60.349999999999994,203.52,90.133733126383
2014-06-13,40.81934926724,326.27,94.623719100266,29.02,37.743581567547,61.10142857142856,206.42,91.011486380319
2014-06-16,40.693751269494,327.62,94.659168653175,29.6,37.990750304468,61.465714285714284,224.61,91.250873631393
2014-06-17,41.077522929272,325.62,94.535095217996,28.71,38.155529462415,63.37857142857142,231.67,90.807563907183
2014-06-18,41.356629590928,334.38,95.252948664387,28.65,38.128066269424,64.09714285714286,227.12,91.082415936193
2014-06-19,40.903081265736,327.0,95.049113735165,28.87,37.999904702132,63.05571428571428,227.79,90.993753991351
2014-06-20,41.007746263858,324.2,96.936802427528,28.65,38.155529462415,62.88285714285714,229.59,92.057697329455
2014-06-23,40.547220272125,327.24,96.405059133904,28.68,38.439315789991,62.78857142857142,237.22,92.545338026086
2014-06-24,40.22624761122,324.16,95.54540747588,26.6,38.215033047229,62.33714285714286,232.5,91.082415936193
2014-06-25,40.449532940545,327.44,96.103737934185,27.22,38.475933380646,63.458571428571425,236.891,90.559310461625
2014-06-26,40.344867942424,325.69,96.174637040001,27.32,38.19214705307,62.80142857142857,235.6,90.461782322299
2014-06-27,40.213687811445,324.57,96.405059133904,27.46,38.677330129248,63.154285714285706,239.06,89.734754374594
2014-06-30,40.171725702425,324.78,96.307572863407,27.6,38.173838257743,62.94285714285714,240.06,89.264846066932
2014-07-01,40.738214174203,332.39,96.75069227476,26.92,38.329463018026,67.58571428571429,239.72,89.867747291857
2014-07-02,40.598340477468,332.85,97.096325415615,26.5,38.356926211017,66.67714285714285,229.425,90.053937376026
2014-07-03,40.885081555775,337.492,98.443408426127,25.31,38.26538223438,67.47857142857143,229.25,90.958289213414
2014-07-07,40.647296271325,333.55,97.628068709238,22.92,38.439315789991,65.80285714285714,222.66,91.011486380319
2014-07-08,39.968908842158,323.81,97.007701533344,22.51,38.247073439052,63.57857142857143,219.07,91.171077881035
2014-07-09,39.794066721239,329.97,97.610343932784,23.61,38.146375064751,63.285714285714285,223.06,91.809443883897
2014-07-10,39.507325642931,327.92,96.919077651074,23.16,38.160106661247,62.65,219.46,90.940556824446
2014-07-11,39.584256176136,346.2,97.450820944697,22.62,38.530859766628,62.85142857142856,218.13,90.204662682257
2014-07-14,39.738117242545,355.32,97.566031991649,22.44,38.576631754947,64.65429999999999,226.7,91.038084963772
2014-07-15,39.626218285156,354.44,97.353334674199,21.63,38.860418082522,64.15571428571428,219.58,90.78096532373
2014-07-16,39.83602883026,355.9,98.727004849393,22.4,40.35258490171,63.49142857142857,217.16,92.00450016255
2014-07-17,38.570171874804,352.454,98.257298273359,22.33,40.764532796577,62.76571428571428,215.4,90.710035767856
2014-07-18,39.269540358481,358.66,98.257298273359,22.78,40.911003159197,63.45285714285714,220.0201,91.082415936193
2014-07-21,39.66118670934,359.76,98.31081046267,23.11,41.043741925321,64.56427142857143,220.54,91.39273274314
2014-07-22,40.367548877854,360.84,98.159192592955,22.84,41.039164726489,61.584285714285706,219.58,91.800577689413
2014-07-23,40.192706756935,358.14,96.660851292245,23.33,41.075782317144,61.12857142857142,222.49,92.430077497791
2014-07-24,39.752104612218,358.61,93.682006087262,22.58,40.645525626949,60.76857142857143,223.54,92.456676081244
2014-07-25,39.535300382278,324.01,93.51255082111,21.99,40.737069603586,60.26571428571428,223.57,91.481394687982
2014-07-28,39.367451946196,320.41,92.888241945814,21.09,40.251886527409,60.66571428571429,224.82,91.543458049371
2014-07-29,39.18561614044,320.0,93.369851649614,21.49,40.174074147267,60.61142857142856,225.01,91.809443883897
2014-07-30,39.710142503198,322.51,92.201502182989,20.82,39.893491858874,62.05142857142857,228.92,91.543458049371
2014-07-31,39.22757824946,312.99,89.85588455152,19.26,39.510380316647,60.38857142857143,223.3,87.722128226681
2014-08-01,39.346470891685,307.06,89.650754492494,18.16,39.235748386735,60.771428571428565,233.27,87.598001503902
2014-08-04,39.346470891685,313.65,90.801266562682,18.17,39.702622667585,60.38571428571428,238.52,88.777205370301
2014-08-05,38.633115038335,312.32,90.524786917908,17.44,39.437145135337,60.40714285714286,238.49,87.06602983485
2014-08-06,38.877894007622,313.89,90.51586821969,17.32,39.12589561477,61.47142857142857,248.9301,87.757593004618
2014-08-07,38.500235026436,311.45,90.917209639523,19.0,39.574461100293,64.23857142857143,252.39,87.128093196239
2014-08-08,38.633115038335,316.8,92.112315200803,19.93,39.546997907302,63.69285714285714,248.13,88.431423785417
2014-08-11,38.605140298987,318.33,93.200396383462,19.71,39.546997907302,64.50571428571429,259.32,88.147705561922
2014-08-12,38.003683403025,319.32,94.23496537681,16.89,39.839938632541,63.77285714285714,259.96,87.933429765965
2014-08-13,38.311405535843,326.28,93.789030465884,18.6,40.35258490171,64.5042857142857,260.31,88.469119255858
2014-08-14,38.898875062132,333.21,94.23496537681,16.89,40.526518457321,64.41,261.38,88.469119255858
2014-08-15,40.269637290139,333.63,94.306314962558,18.14,41.002547135834,65.58428571428571,262.01,88.415550306869
2014-08-18,40.927043664796,334.53,95.412233541653,18.13,41.295487861074,66.57142857142857,259.94,88.853030056948
2014-08-19,40.955018404143,335.13,95.697631884646,18.4,41.75320774426,66.87857142857142,256.76,88.826245582454
2014-08-20,40.794163652897,335.78,96.054379813386,18.77,41.403191884061,67.45571428571428,255.71,89.013736903916
2014-08-21,40.556378368447,332.91,96.295184665286,19.35,41.651887363676,67.43571428571428,254.34,88.638754260991
2014-08-22,40.31159939916,331.59,95.706550582864,19.15,41.58741075785,68.45571428571428,256.78,87.94235792413
2014-08-25,40.381536247528,334.02,96.295184665286,19.34,41.605832645229,68.70428571428572,262.55,88.165561878252
2014-08-26,40.458466780732,341.83,96.375452949253,20.49,41.453852074353,68.48,261.74,88.960167954927
2014-08-27,40.129763593404,343.18,96.81246916196,20.49,41.329504334545,67.8142857142857,263.25,88.861958215113
2014-08-28,39.968908842158,340.02,96.901656144145,21.29,41.338715278235,67.88714285714285,263.86,88.897670847773
2014-08-29,39.975902526995,339.04,97.276241469322,22.1,41.845317181154,68.2342857142857,269.7,88.799461107959
2014-09-02,40.612327847141,342.38,97.142460996045,21.53,41.532145095713,68.08571428571429,284.12,87.933429765965
2014-09-03,40.605334162305,339.0,96.732200877993,21.4,41.41240282775,68.19857142857143,281.19,88.486975572188
2014-09-04,40.346567823344,345.95,97.05327401386,21.09,41.688731138434,67.52428571428571,286.04,87.817363709822
2014-09-05,40.50742257459,346.38,96.803550463741,20.67,42.287442478248,67.95428571428572,277.39,88.620897944661
2014-09-08,40.318593083997,342.34,96.241672475975,20.19,42.803255324857,68.47571428571428,282.11,87.290602378093
2014-09-09,40.178719387261,329.75,95.786818866831,19.28,43.070372691851,68.42999999999999,278.48,86.951332367828
2014-09-10,40.346567823344,331.33,94.475770228709,19.53,43.144060241366,69.19857142857143,281.1,86.433499194264
2014-09-11,40.276630974976,330.52,94.17253448928,19.4,43.291435340398,68.7942857142857,280.31,86.629918673892
2014-09-12,40.98299314349,331.19,93.664168690825,18.51,43.010501557869,68.07857142857142,279.2,85.513898903281
2014-09-15,40.50742257459,323.89,93.521469519328,18.36,42.59140362,65.39285714285714,253.86,85.96923496969
2014-09-16,40.500428889753,327.76,93.521469519328,18.59,43.070372691851,65.27285714285715,260.74,86.987045000487
2014-09-17,41.185810003757,324.0,92.745542774318,18.03,42.849310043304,64.93285714285713,261.38,86.674559464716
2014-09-18,40.843119446755,325.0,93.057697211966,17.61,42.996685142335,65.57285714285713,263.82,86.254936030967
2014-09-19,40.738214174203,331.32,91.425575437978,16.97,43.770404412249,65.36,259.32,86.710272097376
2014-09-22,40.248656235629,324.5,89.989665024797,14.85,43.346701002534,63.25428571428571,250.03,86.192438923812
2014-09-23,39.850016199933,323.63,89.178063486913,14.9,42.886153818062,63.41428571428571,250.41,85.737102857403
2014-09-24,40.535397313937,328.21,90.257225971353,15.87,43.365122889913,64.36571428571428,252.14,85.549611535941
2014-09-25,39.787073036402,321.93,88.749965972424,14.85,42.407184746211,63.355714285714285,246.95,84.147890704053
2014-09-26,39.606635967613,323.21,89.525892717435,15.33,42.74798966272,64.10714285714285,246.6,85.20141336751
2014-09-29,40.062287531843,321.82,89.035364315416,15.47,42.775622493789,64.22285714285714,245.26,84.308597551021
2014-09-30,39.943117122736,322.44,88.321868457935,14.82,42.701934944273,64.45428571428572,242.68,83.969327540756
2014-10-01,39.396335245661,317.46,87.055413310906,13.32,42.278231534558,62.68571428571428,240.24,82.906876719134
2014-10-02,39.136964355254,318.41,86.877039346536,13.08,42.149278322906,64.28285714285714,251.42,83.299715678389
2014-10-03,39.894046954281,322.74,86.859201950099,12.54,42.453239464658,65.64857142857143,255.21,83.853261484612
2014-10-06,39.655706136069,322.2,87.403242541428,12.47,42.453239464658,66.21142857142857,260.62,84.388950974505
2014-10-07,38.555132357854,316.98,84.460072129319,11.41,41.937426618049,65.17857142857143,259.57,83.362212785543
2014-10-08,39.578595871353,322.7,86.199218281929,12.15,43.08879457923,66.69428571428571,259.28,84.469304397989
2014-10-09,38.576162430049,315.37,83.389828343098,11.22,42.232176816111,65.94571428571429,257.01,81.978348269986
2014-10-10,37.601769085005,311.39,83.059836509013,10.83,40.555785064632,64.58285714285714,236.91,81.781928790358
2014-10-13,37.005917039474,306.45,81.766625267328,7.65,40.205769204433,62.654285714285706,224.59,81.103388769827
2014-10-14,36.304914632968,308.31,82.765519467802,8.1,40.279456753949,64.16,227.06,80.844472183045
2014-10-15,36.304914632968,305.97,82.578226805213,9.48,39.809698625787,64.08428571428571,229.7,80.549842963604
2014-10-16,36.248834440448,302.86,83.782251064712,11.03,39.367573328693,51.671428571428564,226.35,80.88911297387
2014-10-17,36.641395788091,303.64,85.408654694347,10.85,40.187347317054,51.012857142857136,227.48,81.433730621928
2014-10-20,36.697475980612,306.21,84.492117842287,11.19,40.601839783079,51.317142857142855,230.47,81.933707479162
2014-10-21,37.854129951347,315.33,86.163449748984,10.86,41.338715278235,52.284285714285716,235.34,83.61220121416
2014-10-22,37.188177665166,312.97,84.977343234554,9.1,40.878168093763,53.521428571428565,231.1,83.147936989586
2014-10-23,37.65083925346,313.18,89.200601278357,9.52,41.467668489887,54.72,235.29,84.022896489745
2014-10-24,37.889180071673,287.06,89.353357420367,9.44,42.490083239416,55.00285714285714,235.24,84.362166500011
2014-10-27,37.847119927282,289.97,88.544648433255,8.64,42.287442478248,54.199999999999996,221.67,83.66577016315
2014-10-28,38.316791539642,295.59,90.89889015129,8.67,42.821677212236,55.174285714285716,242.77,84.906784148069
2014-10-29,38.2046311546,294.12,90.027281576292,8.7,42.941419480199,54.01428571428571,238.1,84.45144808166
2014-10-30,38.078450721429,299.07,90.000324610055,8.26,42.4163956899,54.14428571428571,238.66,84.326453867351
2014-10-31,38.751413031676,305.46,91.123531536599,8.24,43.24538062195,56.10999999999999,241.7,86.344217612615
2014-11-03,39.610539795552,305.72,90.05423854253,7.66,43.696716862733,55.48714285714286,242.59,85.049634678707
2014-11-04,38.970408643126,302.81,88.607548021142,7.29,43.816459130696,54.68285714285714,238.93,84.388950974505
2014-11-05,38.921913858851,296.52,89.32640045413,7.6,44.08357649769,54.339999999999996,230.97,84.879999673574
2014-11-06,40.124584508863,296.64,90.674248765981,7.47,44.857295767603,54.75714285714285,241.22,85.942450495196
2014-11-07,39.697830407246,299.86,91.438029476031,8.98,44.838873880225,54.88,240.2,86.853122628014
2014-11-10,40.279767818542,305.11,91.842383969586,8.58,45.032303697703,55.32428571428571,241.93,86.57437257092
2014-11-11,40.405854257656,312.01,92.129924942781,8.51,45.013881810324,54.65,251.08,86.691267756153
2014-11-12,40.202176163702,311.51,92.543265091749,8.66,44.930983317119,54.83714285714286,249.1,85.765098211616
2014-11-13,40.202176163702,316.48,90.853961874228,8.43,45.695491643343,54.20142857142857,251.7,85.117678724172
2014-11-14,40.318563645962,327.82,91.060631948712,9.07,45.667858812275,55.14857142857143,258.68,85.504332029173
2014-11-17,39.998498069749,323.05,91.384115543557,8.77,45.557327488001,54.44857142857143,253.98,85.522315903824
2014-11-18,39.571743968132,324.93,91.689627827576,8.85,45.179678796734,54.43285714285714,257.7,85.30650940801
2014-11-19,39.571743968132,326.54,91.024689327063,9.34,44.697663347938,51.871428571428574,247.74,85.971912770105
2014-11-20,40.017895983459,330.54,91.734556104638,10.29,45.142600685288,52.591428571428565,248.71,86.160743453942
2014-11-21,40.978092712097,332.63,95.652301864421,10.63,44.475194679263,51.46857142857142,242.78,87.050945249177
2014-11-24,40.978092712097,335.64,95.212004749216,10.1,44.113683092667,50.924285714285716,246.72,86.070824080686
2014-11-25,41.424244727424,335.04,95.463603100762,9.83,44.002448758329,49.855714285714285,248.09,85.22558197208
2014-11-26,41.453341597989,333.57,95.059248607206,9.2,44.26199553845,50.16571428571429,248.44,84.955823852311
2014-11-28,41.453341597989,338.64,90.395693448199,6.05,44.317612705619,49.512857142857136,244.52,81.413000546023
2014-12-01,40.337961559672,326.0,88.957988582223,4.73,45.068444462397,48.83,231.64,83.040541201958
2014-12-02,40.716220877014,326.31,89.416257008253,3.95,44.920132016613,50.33,231.43,84.695057669869
2014-12-03,40.958694798387,316.5,90.01829592088,4.11,44.567889957878,50.731428571428566,229.3,85.378444906615
2014-12-04,40.997490625807,316.93,89.560027494851,3.91,45.272374075349,50.08571428571429,228.28,84.85691254173
2014-12-05,41.026587496372,312.63,88.760304163152,3.71,44.883053905167,50.13142857142857,223.71,84.362355988821
2014-12-08,40.260369904832,306.64,85.588367802594,2.96,44.211013135212,48.497142857142855,214.36,82.456065275793
2014-12-09,40.153681379428,312.5,85.768080910841,4.09,44.113683092667,49.11142857142856,216.89,82.168323281374
2014-12-10,39.125591952805,305.84,83.584566645641,3.73,43.474085670226,47.76,209.84,79.731508266135
2014-12-11,39.397162744743,307.36,83.288040017033,4.26,43.724362922486,47.80428571428571,208.88,80.208080944392
2014-12-12,38.524256627799,307.32,81.320181481729,3.93,43.520433309533,47.78285714285714,207.0,77.870177239735
2014-12-15,37.515565114886,306.07,80.646257325803,4.05,43.260886529413,46.72,204.04,78.139935359503
2014-12-16,37.311887020932,295.06,80.277845453897,4.14,41.861187822333,45.205714285714286,197.81,77.699330430549
2014-12-17,38.563052455219,298.88,80.646257325803,4.75,42.398820438297,47.66428571428571,205.82,80.046226072531
2014-12-18,39.474754399582,297.73,82.389474475799,4.91,44.048796397636,47.77428571428571,218.26,81.970500660211
2014-12-19,40.134283465718,299.9,82.407445786623,5.37,44.178569787697,48.58857142857143,219.29,84.200501116961
2014-12-22,40.619231308465,306.54,82.955570766776,5.05,44.475194679263,48.097142857142856,222.6,83.921751059867
2014-12-23,40.124584508863,306.285,84.015878105433,5.15,44.910862488752,48.06142857142857,220.97,85.054735162893
2014-12-24,39.891809544345,303.03,84.213562524505,4.93,44.623507125047,48.871428571428574,222.26,84.326388239519
2014-12-26,40.134283465718,309.09,84.671830950534,4.88,44.382499400649,48.57857142857143,227.82,83.81384781196
2014-12-29,40.085788681443,312.04,84.204576869092,4.83,43.983909702606,48.847142857142856,225.71,83.687960689401
2014-12-30,40.124584508863,310.3,83.19818346291,4.62,43.585320004564,49.03285714285714,222.23,83.643001002773
2014-12-31,39.707529364101,310.35,82.245703989201,4.44,43.056956916461,48.80142857142857,222.41,83.130460575214
2015-01-02,39.435958572163,308.52,82.560201928633,4.55,43.344312280166,49.848571428571425,219.31,83.472154193587
2015-01-05,38.697020492408,302.19,78.202159053645,4.06,42.941087818193,47.31142857142857,210.09,81.188202112883
2015-01-06,38.09420258524,295.29,77.698962350554,3.7,42.315394687544,46.50142857142857,211.28,80.756589121254
2015-01-07,38.599791797704,298.42,78.903040175808,3.28,42.853027303509,46.74285714285714,210.95,81.574855417884
2015-01-08,39.756813264688,300.46,79.71174916292,3.29,44.113683092667,47.779285714285706,210.615,82.93263795405
2015-01-09,39.465127180574,296.93,78.759269689211,3.24,43.742901978208,47.04142857142857,206.66,82.815742768817
2015-01-12,38.998429445992,291.41,78.076359877873,2.85,43.195999834383,45.54714285714285,202.21,81.224169862185
2015-01-13,38.453948755647,294.74,77.609105796431,2.73,42.968896401777,46.255714285714284,204.25,80.927435930441
2015-01-14,37.977528151595,293.27,77.33953613406,2.86,42.598115287319,46.32,192.69,80.693645559975
2015-01-15,36.956626857197,286.95,76.396042315764,2.73,42.1578127139,46.25142857142857,191.87,79.992274448578
2015-01-16,37.189975724488,290.74,75.979270737666,3.06,42.86229683137,48.19142857142857,193.07,81.934532910908
2015-01-20,36.878843901433,289.44,76.078933506341,2.69,43.001339749292,49.82857142857143,191.93,81.907557098931
2015-01-21,37.102469899254,297.25,77.347368744032,2.74,42.565671939804,58.46857142857142,196.57,82.608928210329
2015-01-22,38.551177450351,310.32,78.661105240211,2.6,43.68728481104,61.20571428571428,201.62,83.508121942889
2015-01-23,37.734456414833,312.39,77.564814784779,2.59,43.733632450347,62.49357142857142,201.29,81.727718352419
2015-01-26,38.065033976829,309.66,77.945345356086,2.73,43.576050476702,63.794285714285714,206.55,82.510016899747
2015-01-27,37.67611919801,306.75,72.346109806852,2.91,39.543805856969,64.88142857142857,205.98,81.781669976373
2015-01-28,36.946903987726,303.91,72.491073834017,2.58,38.181185261335,63.208571428571425,199.37,79.084088778692
2015-01-29,37.394155983367,311.78,72.482013582319,2.61,38.941286545974,63.4,205.2,78.751387097644
2015-01-30,36.723277989906,354.53,72.454832827225,2.52,37.44889256028,63.114285714285714,203.6,78.607516100435
2015-02-02,37.617781981188,364.47,73.243074724933,2.47,38.264611012088,63.00928571428571,210.94,80.549774562765
2015-02-03,38.52200884194,363.55,76.033632247852,2.97,38.561235903655,65.27428571428571,218.36,82.950621828702
2015-02-04,38.026142498947,364.75,74.248762663388,2.73,38.78370457233,64.10142857142857,218.55,82.240258779979
2015-02-05,38.434503016706,373.89,75.71652343843,2.94,39.349145771879,64.13,220.99,83.049533139283
2015-02-06,38.249768496767,374.28,75.390354377309,3.06,39.312067660433,63.48,217.36,82.896670204748
2015-02-09,37.958082412654,370.56,76.713151125187,3.31,39.265720021125,63.294999999999995,217.48,82.951028677013
2015-02-10,38.570623189292,372.995,76.015511744457,3.16,39.4881886898,64.85,216.29,82.452742681247
2015-02-11,38.240045627297,375.14,75.571559411265,3.14,39.284259076848,64.9842857142857,212.8,82.081293120767
2015-02-12,38.910923620758,377.17,75.680282431639,3.29,39.942395555012,65.24714285714286,202.88,83.684868052596
2015-02-13,39.037320923874,381.83,77.129922703285,3.58,40.665418728205,66.58571428571429,203.77,84.590842590353
2015-02-17,39.397067094281,375.43,77.35642899573,4.09,40.683957783928,67.13714285714285,204.35,84.300930738271
2015-02-18,40.388799780267,373.37,76.830934397258,4.13,40.637280457421,67.86571428571428,204.46,82.452742681247
2015-02-19,40.009607870919,378.995,75.471896642589,4.32,40.609274061516,67.8,211.705,81.030362656969
2015-02-20,40.787437428556,383.66,76.504765336137,4.4,40.940683079719,68.3142857142857,217.11,81.465230435092
2015-02-23,40.573534300206,380.14,75.644041424847,4.21,41.216079306113,67.40571428571428,207.335,80.640793605733
2015-02-24,40.894388992731,378.59,76.559126846324,4.3,41.160066514305,67.83999999999999,204.11,81.012243166214
2015-02-25,41.030509165317,385.37,77.14804320668,4.71,41.06671186129,68.33285714285714,203.76,81.17531858301
2015-02-26,41.186075076844,384.8,75.924909227479,4.24,41.127392385749,69.0042857142857,207.19,80.314642772141
2015-02-27,41.040232034788,380.16,75.109486574678,4.48,40.936015347069,67.84428571428572,203.34,80.214985572988
2015-03-02,41.51665263884,385.655,75.200089091656,3.96,40.964021742973,68.60714285714285,197.325,79.761998304109
2015-03-03,41.08884638214,384.61,75.055125064491,3.91,40.403893824883,67.81571428571428,199.56,79.381488998252
2015-03-04,40.836051775908,382.72,74.049437126036,3.91,40.193845855599,67.11,202.435,78.982860201639
2015-03-05,41.049954904258,387.83,73.850111588685,3.75,40.245190914758,66.80714285714285,200.63,78.584231405026
2015-03-06,40.379076910797,380.09,72.536375092505,3.45,39.545031017145,64.8742857142857,193.88,77.578599668115
2015-03-09,40.583257169676,378.56,73.21589396984,2.98,40.002468816919,63.661428571428566,190.88,77.15279163537
2015-03-10,39.504018658456,369.51,72.400471317039,3.01,39.236960662196,62.15142857142857,190.32,76.337414551389
2015-03-11,39.717921786806,366.37,72.210206031385,2.96,39.190283335688,62.88428571428571,193.74,76.119980662327
2015-03-12,39.960993523567,374.24,72.654158364577,3.01,38.294078666745,64.04571428571428,191.07,76.301175569878
2015-03-13,39.737367525747,370.58,71.784374201589,2.86,38.630155417599,62.62857142857142,188.68,75.984084481663
2015-03-16,40.651317255969,373.35,72.454832827225,2.7,38.798193793026,60.28142857142857,195.7,76.790401820267
2015-03-17,40.427691258149,371.92,71.077674569161,3.03,38.924222574596,59.78857142857142,194.73,76.174339134592
2015-03-18,40.952726209554,375.135,73.687027058125,3.25,39.675727531366,60.44571428571428,200.71,77.977228464728
2015-03-19,41.040232034788,373.24,72.563555847599,3.03,39.475015027384,60.74428571428571,195.65,76.473310732052
2015-03-20,41.040232034788,378.49,73.560183534356,3.12,40.030475212823,61.185,198.08,76.591087421961
2015-03-23,41.030509165317,375.11,73.469581017378,3.08,40.00713654957,60.71428571428571,199.63,77.397404760564
2015-03-24,39.951270654097,374.09,72.916905663813,3.15,40.049146143426,62.61142857142856,201.72,76.572967931205
2015-03-25,39.679030308924,370.96,72.35517005855,3.43,38.704839140011,60.25,194.3,76.880999274043
2015-03-26,39.572078744749,367.35,72.373290561945,3.5,38.471452507473,59.75142857142857,190.405,76.391773023654
2015-03-27,40.067945087742,370.56,72.183025276292,3.28,38.247401340237,59.25285714285714,185.0,75.721351865714
2015-03-30,40.662482828037,374.59,73.723268064916,3.49,38.238065874936,60.36714285714285,190.57,77.578599668115
2015-03-31,40.496791982381,372.1,72.509194337412,3.55,37.95333418324,59.527142857142856,188.77,77.007835709329
2015-04-01,40.340847657058,370.255,72.155844521198,3.51,38.0140147077,59.01714285714286,187.59,76.51860945894
2015-04-02,40.984117999016,372.25,72.699459623066,3.56,37.612589699735,59.154285714285706,191.0,76.373653532899
2015-04-06,40.867159755024,377.04,73.831991085289,3.73,38.784190595073,60.33,203.1,77.125612399237
2015-04-07,41.364232291992,374.41,72.971267173999,3.88,38.770187397121,60.49428571428571,203.25,77.687316612646
2015-04-08,41.188794926003,381.2,72.880664657021,3.67,38.667497278805,63.05,207.67,76.156219643837
2015-04-09,41.412964893655,383.54,73.098110697768,3.91,38.723510070614,62.785714285714285,210.09,76.690744621114
2015-04-10,42.446096048922,382.65,74.837679023744,3.92,38.947561237849,64.93857142857142,210.9,77.515181450472
2015-04-13,41.949023511954,382.36,74.420907445646,4.0,38.984903099055,67.81142857142856,209.78,77.315867052166
2015-04-14,41.978263072952,385.11,75.200089091656,4.2,38.882212980739,68.38714285714285,207.46,78.484574205872
2015-04-15,42.280405203266,383.45,77.157103458378,4.34,39.44700863148,67.92285714285714,207.83,79.79823728562
2015-04-16,42.036742194948,386.04,77.048380438005,4.24,39.358321711115,80.29285714285713,206.7,79.481146197405
2015-04-17,41.890544389958,375.56,76.080022799111,4.07,38.849538852184,81.64999999999999,206.79,78.756366567199
2015-04-20,42.095221316944,389.51,77.285902123016,3.98,40.053813876077,81.05571428571427,205.27,79.037218673904
2015-04-21,41.802825706963,391.18,76.664691562217,3.68,39.801756312937,80.06285714285714,209.41,78.711067840311
2015-04-22,41.627388340975,389.8,77.532559257452,3.58,40.128497598489,79.66857142857141,219.44,79.23653307221
2015-04-23,41.53966965798,389.99,77.459475662063,3.74,40.459906616692,79.86571428571428,218.6,79.309011035231
2015-04-24,41.412964893655,445.1,77.285902123016,3.63,44.688872398271,79.77071428571428,218.425,78.79260554871
2015-04-27,40.915892356687,438.56,77.952789930934,3.54,44.838239843095,80.86857142857143,231.55,78.82884453022
2015-04-28,41.110822763341,429.31,78.74757403078,3.6,45.888479689513,80.43714285714285,230.48,79.544564415048
2015-04-29,40.896399316022,429.37,79.935182455839,3.87,45.799792769149,80.40714285714286,232.45,79.607982632691
2015-04-30,40.321354616392,421.78,79.36878459158,3.87,45.407703226486,79.5,226.05,79.154995363812
2015-05-01,40.769694551697,422.87,79.816421613333,3.75,45.421706424438,79.57571428571428,226.03,80.495837679692
2015-05-04,40.876906275357,423.04,79.752473467368,3.64,45.034284614426,79.27142857142856,230.51,80.731391059509
2015-05-05,40.535778063712,421.19,79.478409984662,3.54,44.43681483513,80.79285714285713,232.95,80.278403790631
2015-05-06,40.535778063712,419.1,79.469274535239,3.51,43.204533415333,80.07714285714285,230.43,79.897894484773
2015-05-07,40.740454990699,426.88,78.957689367521,3.42,43.596622957995,80.74857142857142,236.8,79.363369507496
2015-05-08,41.422711413988,433.69,79.761608916792,3.61,44.576846814653,82.08571428571429,236.61,80.622674114978
